District,Month,Total_Waste_Tons,PET_Tons,HDPE_Tons,PVC_Tons,LDPE_Tons,PP_Tons,PS_Tons
Madurai,2018-06,4048.14,1012.04,607.22,404.81,809.63,809.63,404.81
Madurai,2018-07,3480.52,870.13,522.08,348.05,696.1,696.1,348.05
Madurai,2018-08,2758.42,689.6,413.76,275.84,551.68,551.68,275.84
Madurai,2018-09,4013.87,1003.47,602.08,401.39,802.77,802.77,401.39
Madurai,2018-10,5993.69,1498.42,899.05,599.37,1198.74,1198.74,599.37
Madurai,2018-11,3813.29,953.32,571.99,381.33,762.66,762.66,381.33
Madurai,2018-12,3386.87,846.72,508.03,338.69,677.37,677.37,338.69
Madurai,2019-01,4260.7,1065.17,639.1,426.07,852.14,852.14,426.07
Madurai,2019-02,4235.5,1058.87,635.32,423.55,847.1,847.1,423.55
Madurai,2019-03,3866.86,966.71,580.03,386.69,773.37,773.37,386.69
Madurai,2019-04,6230.45,1557.61,934.57,623.05,1246.09,1246.09,623.05
Madurai,2019-05,5166.39,1291.6,774.96,516.64,1033.28,1033.28,516.64
Madurai,2019-06,3673.43,918.36,551.01,367.34,734.69,734.69,367.34
Madurai,2019-07,4153.1,1038.28,622.97,415.31,830.62,830.62,415.31
Madurai,2019-08,2617.94,654.49,392.69,261.79,523.59,523.59,261.79
Madurai,2019-09,3236.57,809.14,485.49,323.66,647.31,647.31,323.66
Madurai,2019-10,5225.85,1306.46,783.88,522.58,1045.17,1045.17,522.58
Madurai,2019-11,4400.36,1100.09,660.05,440.04,880.07,880.07,440.04
Madurai,2019-12,4821.64,1205.41,723.25,482.16,964.33,964.33,482.16
Madurai,2020-01,4866.0,1216.5,729.9,486.6,973.2,973.2,486.6
Madurai,2020-02,4877.17,1219.29,731.58,487.72,975.43,975.43,487.72
Madurai,2020-03,3197.16,799.29,479.57,319.72,639.43,639.43,319.72
Madurai,2020-04,6158.44,1539.61,923.77,615.84,1231.69,1231.69,615.84
Madurai,2020-05,4913.85,1228.46,737.08,491.38,982.77,982.77,491.38
Madurai,2020-06,3925.19,981.3,588.78,392.52,785.04,785.04,392.52
Madurai,2020-07,3450.31,862.58,517.55,345.03,690.06,690.06,345.03
Madurai,2020-08,4767.64,1191.91,715.15,476.76,953.53,953.53,476.76
Madurai,2020-09,4537.12,1134.28,680.57,453.71,907.42,907.42,453.71
Madurai,2020-10,3772.54,943.14,565.88,377.25,754.51,754.51,377.25
Madurai,2020-11,5828.48,1457.12,874.27,582.85,1165.7,1165.7,582.85
Madurai,2020-12,2681.77,670.44,402.27,268.18,536.35,536.35,268.18
Madurai,2021-01,3405.73,851.43,510.86,340.57,681.15,681.15,340.57
Madurai,2021-02,3020.0,755.0,453.0,302.0,604.0,604.0,302.0
Madurai,2021-03,4032.37,1008.09,604.86,403.24,806.47,806.47,403.24
Madurai,2021-04,6033.17,1508.29,904.98,603.32,1206.63,1206.63,603.32
Madurai,2021-05,5246.5,1311.62,786.97,524.65,1049.3,1049.3,524.65
Madurai,2021-06,2785.61,696.4,417.84,278.56,557.12,557.12,278.56
Madurai,2021-07,3783.65,945.91,567.55,378.37,756.73,756.73,378.37
Madurai,2021-08,5294.24,1323.56,794.14,529.42,1058.85,1058.85,529.42
Madurai,2021-09,3497.05,874.26,524.56,349.7,699.41,699.41,349.7
Madurai,2021-10,6182.93,1545.73,927.44,618.29,1236.59,1236.59,618.29
Madurai,2021-11,4076.86,1019.21,611.53,407.69,815.37,815.37,407.69
Madurai,2021-12,4461.91,1115.48,669.29,446.19,892.38,892.38,446.19
Madurai,2022-01,3304.48,826.12,495.67,330.45,660.9,660.9,330.45
Madurai,2022-02,4159.39,1039.85,623.91,415.94,831.88,831.88,415.94
Madurai,2022-03,4200.57,1050.14,630.09,420.06,840.11,840.11,420.06
Madurai,2022-04,4267.22,1066.8,640.08,426.72,853.44,853.44,426.72
Madurai,2022-05,4114.54,1028.64,617.18,411.45,822.91,822.91,411.45
Madurai,2022-06,2516.0,629.0,377.4,251.6,503.2,503.2,251.6
Madurai,2022-07,2431.35,607.84,364.7,243.14,486.27,486.27,243.14
Madurai,2022-08,4694.82,1173.7,704.22,469.48,938.96,938.96,469.48
Madurai,2022-09,4505.59,1126.4,675.84,450.56,901.12,901.12,450.56
Madurai,2022-10,3811.91,952.98,571.79,381.19,762.38,762.38,381.19
Madurai,2022-11,3265.62,816.4,489.84,326.56,653.12,653.12,326.56
Madurai,2022-12,2995.65,748.91,449.35,299.56,599.13,599.13,299.56
Madurai,2023-01,4512.63,1128.16,676.89,451.26,902.53,902.53,451.26
Madurai,2023-02,2459.24,614.81,368.89,245.92,491.85,491.85,245.92
Madurai,2023-03,4467.67,1116.92,670.15,446.77,893.53,893.53,446.77
Madurai,2023-04,5253.01,1313.25,787.95,525.3,1050.6,1050.6,525.3
Madurai,2023-05,6961.51,1740.38,1044.23,696.15,1392.3,1392.3,696.15
Madurai,2023-06,4444.69,1111.17,666.7,444.47,888.94,888.94,444.47
Madurai,2023-07,4026.88,1006.72,604.03,402.69,805.38,805.38,402.69
Madurai,2023-08,3636.76,909.19,545.51,363.68,727.35,727.35,363.68
Madurai,2023-09,4732.83,1183.21,709.92,473.28,946.57,946.57,473.28
Madurai,2023-10,4765.9,1191.48,714.89,476.59,953.18,953.18,476.59
Madurai,2023-11,4814.24,1203.56,722.14,481.42,962.85,962.85,481.42
Madurai,2023-12,5203.18,1300.8,780.48,520.32,1040.64,1040.64,520.32
Madurai,2024-01,3528.96,882.24,529.34,352.9,705.79,705.79,352.9
Madurai,2024-02,3361.96,840.49,504.29,336.2,672.39,672.39,336.2
Madurai,2024-03,4672.04,1168.01,700.81,467.2,934.41,934.41,467.2
Madurai,2024-04,3559.21,889.8,533.88,355.92,711.84,711.84,355.92
Madurai,2024-05,4869.87,1217.47,730.48,486.99,973.97,973.97,486.99
Madurai,2024-06,2665.21,666.3,399.78,266.52,533.04,533.04,266.52
Madurai,2024-07,2810.48,702.62,421.57,281.05,562.1,562.1,281.05
Madurai,2024-08,4446.53,1111.63,666.98,444.65,889.31,889.31,444.65
Madurai,2024-09,4110.61,1027.65,616.59,411.06,822.12,822.12,411.06
Madurai,2024-10,3353.96,838.49,503.09,335.4,670.79,670.79,335.4
Madurai,2024-11,3405.31,851.33,510.8,340.53,681.06,681.06,340.53
Madurai,2024-12,4521.48,1130.37,678.22,452.15,904.3,904.3,452.15
Mayiladuthurai,2018-01,1293.9,323.48,194.09,129.39,258.78,258.78,129.39
Mayiladuthurai,2018-02,766.09,191.52,114.91,76.61,153.22,153.22,76.61
Mayiladuthurai,2018-03,895.46,223.87,134.32,89.55,179.09,179.09,89.55
Mayiladuthurai,2018-04,721.4,180.35,108.21,72.14,144.28,144.28,72.14
Mayiladuthurai,2018-05,911.29,227.82,136.69,91.13,182.26,182.26,91.13
Mayiladuthurai,2018-06,883.19,220.8,132.48,88.32,176.64,176.64,88.32
Mayiladuthurai,2018-07,989.51,247.38,148.43,98.95,197.9,197.9,98.95
Mayiladuthurai,2018-08,1385.12,346.28,207.77,138.51,277.02,277.02,138.51
Mayiladuthurai,2018-09,1027.46,256.86,154.12,102.75,205.49,205.49,102.75
Mayiladuthurai,2018-10,1708.58,427.15,256.29,170.86,341.72,341.72,170.86
Mayiladuthurai,2018-11,1404.1,351.03,210.62,140.41,280.82,280.82,140.41
Mayiladuthurai,2018-12,1027.67,256.92,154.15,102.77,205.53,205.53,102.77
Mayiladuthurai,2019-01,786.29,196.57,117.94,78.63,157.26,157.26,78.63
Mayiladuthurai,2019-02,685.76,171.44,102.86,68.58,137.15,137.15,68.58
Mayiladuthurai,2019-03,1414.95,353.74,212.24,141.5,282.99,282.99,141.5
Mayiladuthurai,2019-04,1035.21,258.8,155.28,103.52,207.04,207.04,103.52
Mayiladuthurai,2019-05,1445.6,361.4,216.84,144.56,289.12,289.12,144.56
Mayiladuthurai,2019-06,709.44,177.36,106.42,70.94,141.89,141.89,70.94
Mayiladuthurai,2019-07,833.25,208.31,124.99,83.33,166.65,166.65,83.33
Mayiladuthurai,2019-08,1141.78,285.45,171.27,114.18,228.36,228.36,114.18
Mayiladuthurai,2019-09,1226.21,306.55,183.93,122.62,245.24,245.24,122.62
Mayiladuthurai,2019-10,1749.98,437.5,262.5,175.0,350.0,350.0,175.0
Mayiladuthurai,2019-11,934.55,233.64,140.18,93.46,186.91,186.91,93.46
Mayiladuthurai,2019-12,823.62,205.9,123.54,82.36,164.72,164.72,82.36
Mayiladuthurai,2020-01,1144.47,286.12,171.67,114.45,228.89,228.89,114.45
Mayiladuthurai,2020-02,710.24,177.56,106.54,71.02,142.05,142.05,71.02
Mayiladuthurai,2020-03,1036.82,259.2,155.52,103.68,207.36,207.36,103.68
Mayiladuthurai,2020-04,1414.96,353.74,212.24,141.5,282.99,282.99,141.5
Mayiladuthurai,2020-05,995.02,248.75,149.25,99.5,199.0,199.0,99.5
Mayiladuthurai,2020-06,744.19,186.05,111.63,74.42,148.84,148.84,74.42
Mayiladuthurai,2020-07,1035.9,258.98,155.39,103.59,207.18,207.18,103.59
Mayiladuthurai,2020-08,834.09,208.52,125.11,83.41,166.82,166.82,83.41
Mayiladuthurai,2020-09,1085.04,271.26,162.76,108.5,217.01,217.01,108.5
Mayiladuthurai,2020-10,1677.13,419.28,251.57,167.71,335.43,335.43,167.71
Mayiladuthurai,2020-11,1667.97,416.99,250.2,166.8,333.59,333.59,166.8
Mayiladuthurai,2020-12,813.91,203.48,122.09,81.39,162.78,162.78,81.39
Mayiladuthurai,2021-01,989.1,247.28,148.37,98.91,197.82,197.82,98.91
Mayiladuthurai,2021-02,715.32,178.83,107.3,71.53,143.06,143.06,71.53
Mayiladuthurai,2021-03,1154.45,288.61,173.17,115.45,230.89,230.89,115.45
Mayiladuthurai,2021-04,841.75,210.44,126.26,84.18,168.35,168.35,84.18
Mayiladuthurai,2021-05,1244.78,311.2,186.72,124.48,248.96,248.96,124.48
Mayiladuthurai,2021-06,988.38,247.1,148.26,98.84,197.68,197.68,98.84
Mayiladuthurai,2021-07,1342.89,335.72,201.43,134.29,268.58,268.58,134.29
Mayiladuthurai,2021-08,1278.85,319.71,191.83,127.89,255.77,255.77,127.89
Mayiladuthurai,2021-09,1239.8,309.95,185.97,123.98,247.96,247.96,123.98
Mayiladuthurai,2021-10,1711.33,427.83,256.7,171.13,342.27,342.27,171.13
Mayiladuthurai,2021-11,1728.13,432.03,259.22,172.81,345.63,345.63,172.81
Mayiladuthurai,2021-12,896.85,224.21,134.53,89.69,179.37,179.37,89.69
Mayiladuthurai,2022-01,819.84,204.96,122.98,81.98,163.97,163.97,81.98
Mayiladuthurai,2022-02,912.45,228.11,136.87,91.24,182.49,182.49,91.24
Mayiladuthurai,2022-03,1190.72,297.68,178.61,119.07,238.14,238.14,119.07
Mayiladuthurai,2022-04,1216.63,304.16,182.49,121.66,243.33,243.33,121.66
Mayiladuthurai,2022-05,1120.31,280.08,168.05,112.03,224.06,224.06,112.03
Mayiladuthurai,2022-06,938.53,234.63,140.78,93.85,187.71,187.71,93.85
Mayiladuthurai,2022-07,993.16,248.29,148.97,99.32,198.63,198.63,99.32
Mayiladuthurai,2022-08,980.86,245.22,147.13,98.09,196.17,196.17,98.09
Mayiladuthurai,2022-09,1099.33,274.83,164.9,109.93,219.87,219.87,109.93
Mayiladuthurai,2022-10,1306.57,326.64,195.99,130.66,261.31,261.31,130.66
Mayiladuthurai,2022-11,1602.36,400.59,240.35,160.24,320.47,320.47,160.24
Mayiladuthurai,2022-12,1234.49,308.62,185.17,123.45,246.9,246.9,123.45
Mayiladuthurai,2023-01,1413.26,353.32,211.99,141.33,282.65,282.65,141.33
Mayiladuthurai,2023-02,1354.13,338.53,203.12,135.41,270.83,270.83,135.41
Mayiladuthurai,2023-03,791.31,197.83,118.7,79.13,158.26,158.26,79.13
Mayiladuthurai,2023-04,1063.31,265.83,159.5,106.33,212.66,212.66,106.33
Mayiladuthurai,2023-05,1376.97,344.24,206.55,137.7,275.39,275.39,137.7
Mayiladuthurai,2023-06,1051.78,262.94,157.77,105.18,210.36,210.36,105.18
Mayiladuthurai,2023-07,849.95,212.49,127.49,85.0,169.99,169.99,85.0
Mayiladuthurai,2023-08,1376.55,344.14,206.48,137.65,275.31,275.31,137.65
Mayiladuthurai,2023-09,1431.81,357.95,214.77,143.18,286.36,286.36,143.18
Mayiladuthurai,2023-10,1405.32,351.33,210.8,140.53,281.06,281.06,140.53
Mayiladuthurai,2023-11,949.75,237.44,142.46,94.98,189.95,189.95,94.98
Mayiladuthurai,2023-12,1411.36,352.84,211.7,141.14,282.27,282.27,141.14
Mayiladuthurai,2024-01,1336.17,334.04,200.43,133.62,267.23,267.23,133.62
Mayiladuthurai,2024-02,1357.04,339.26,203.56,135.7,271.41,271.41,135.7
Mayiladuthurai,2024-03,958.47,239.62,143.77,95.85,191.69,191.69,95.85
Mayiladuthurai,2024-04,965.34,241.33,144.8,96.53,193.07,193.07,96.53
Mayiladuthurai,2024-05,1274.89,318.72,191.23,127.49,254.98,254.98,127.49
Mayiladuthurai,2024-06,1285.35,321.34,192.8,128.53,257.07,257.07,128.53
Mayiladuthurai,2024-07,947.61,236.9,142.14,94.76,189.52,189.52,94.76
Mayiladuthurai,2024-08,1159.01,289.75,173.85,115.9,231.8,231.8,115.9
Mayiladuthurai,2024-09,1319.4,329.85,197.91,131.94,263.88,263.88,131.94
Mayiladuthurai,2024-10,1205.3,301.33,180.8,120.53,241.06,241.06,120.53
Mayiladuthurai,2024-11,1444.16,361.04,216.62,144.42,288.83,288.83,144.42
Mayiladuthurai,2024-12,1025.66,256.42,153.85,102.57,205.13,205.13,102.57
Nagapattinam,2018-01,1878.1,469.52,281.71,187.81,375.62,375.62,187.81
Nagapattinam,2018-02,1578.99,394.75,236.85,157.9,315.8,315.8,157.9
Nagapattinam,2018-03,1778.66,444.67,266.8,177.87,355.73,355.73,177.87
Nagapattinam,2018-04,1517.22,379.3,227.58,151.72,303.44,303.44,151.72
Nagapattinam,2018-05,2467.55,616.89,370.13,246.76,493.51,493.51,246.76
Nagapattinam,2018-06,1251.37,312.84,187.71,125.14,250.27,250.27,125.14
Nagapattinam,2018-07,2245.19,561.3,336.78,224.52,449.04,449.04,224.52
Nagapattinam,2018-08,1365.33,341.33,204.8,136.53,273.07,273.07,136.53
Nagapattinam,2018-09,1475.5,368.87,221.32,147.55,295.1,295.1,147.55
Nagapattinam,2018-10,1680.06,420.02,252.01,168.01,336.01,336.01,168.01
Nagapattinam,2018-11,2408.96,602.24,361.34,240.9,481.79,481.79,240.9
Nagapattinam,2018-12,1648.22,412.05,247.23,164.82,329.64,329.64,164.82
Nagapattinam,2019-01,2661.16,665.29,399.17,266.12,532.23,532.23,266.12
Nagapattinam,2019-02,1363.26,340.82,204.49,136.33,272.65,272.65,136.33
Nagapattinam,2019-03,2252.52,563.13,337.88,225.25,450.5,450.5,225.25
Nagapattinam,2019-04,1778.23,444.56,266.73,177.82,355.65,355.65,177.82
Nagapattinam,2019-05,1442.22,360.56,216.33,144.22,288.44,288.44,144.22
Nagapattinam,2019-06,2260.06,565.02,339.01,226.01,452.01,452.01,226.01
Nagapattinam,2019-07,2473.75,618.44,371.06,247.37,494.75,494.75,247.37
Nagapattinam,2019-08,1744.84,436.21,261.73,174.48,348.97,348.97,174.48
Nagapattinam,2019-09,2325.9,581.48,348.89,232.59,465.18,465.18,232.59
Nagapattinam,2019-10,2575.75,643.94,386.36,257.57,515.15,515.15,257.57
Nagapattinam,2019-11,2742.55,685.64,411.38,274.25,548.51,548.51,274.25
Nagapattinam,2019-12,1446.79,361.7,217.02,144.68,289.36,289.36,144.68
Nagapattinam,2020-01,1538.31,384.58,230.75,153.83,307.66,307.66,153.83
Nagapattinam,2020-02,1398.09,349.52,209.71,139.81,279.62,279.62,139.81
Nagapattinam,2020-03,2426.04,606.51,363.91,242.6,485.21,485.21,242.6
Nagapattinam,2020-04,2314.81,578.7,347.22,231.48,462.96,462.96,231.48
Nagapattinam,2020-05,1644.58,411.15,246.69,164.46,328.92,328.92,164.46
Nagapattinam,2020-06,1753.93,438.48,263.09,175.39,350.79,350.79,175.39
Nagapattinam,2020-07,2381.96,595.49,357.29,238.2,476.39,476.39,238.2
Nagapattinam,2020-08,2614.13,653.53,392.12,261.41,522.83,522.83,261.41
Nagapattinam,2020-09,1673.4,418.35,251.01,167.34,334.68,334.68,167.34
Nagapattinam,2020-10,1945.96,486.49,291.89,194.6,389.19,389.19,194.6
Nagapattinam,2020-11,2254.85,563.71,338.23,225.49,450.97,450.97,225.49
Nagapattinam,2020-12,2125.44,531.36,318.82,212.54,425.09,425.09,212.54
Nagapattinam,2021-01,1997.02,499.26,299.55,199.7,399.4,399.4,199.7
Nagapattinam,2021-02,2400.64,600.16,360.1,240.06,480.13,480.13,240.06
Nagapattinam,2021-03,1825.4,456.35,273.81,182.54,365.08,365.08,182.54
Nagapattinam,2021-04,2607.44,651.86,391.12,260.74,521.49,521.49,260.74
Nagapattinam,2021-05,2213.86,553.47,332.08,221.39,442.77,442.77,221.39
Nagapattinam,2021-06,1463.18,365.79,219.48,146.32,292.64,292.64,146.32
Nagapattinam,2021-07,2138.42,534.6,320.76,213.84,427.68,427.68,213.84
Nagapattinam,2021-08,1769.76,442.44,265.46,176.98,353.95,353.95,176.98
Nagapattinam,2021-09,1581.93,395.48,237.29,158.19,316.39,316.39,158.19
Nagapattinam,2021-10,3206.56,801.64,480.98,320.66,641.31,641.31,320.66
Nagapattinam,2021-11,1726.25,431.56,258.94,172.63,345.25,345.25,172.63
Nagapattinam,2021-12,1834.97,458.74,275.25,183.5,366.99,366.99,183.5
Nagapattinam,2022-01,1553.34,388.33,233.0,155.33,310.67,310.67,155.33
Nagapattinam,2022-02,1946.21,486.55,291.93,194.62,389.24,389.24,194.62
Nagapattinam,2022-03,2825.05,706.26,423.76,282.51,565.01,565.01,282.51
Nagapattinam,2022-04,2768.84,692.21,415.33,276.88,553.77,553.77,276.88
Nagapattinam,2022-05,1901.31,475.33,285.2,190.13,380.26,380.26,190.13
Nagapattinam,2022-06,1879.58,469.89,281.94,187.96,375.92,375.92,187.96
Nagapattinam,2022-07,2279.03,569.76,341.85,227.9,455.81,455.81,227.9
Nagapattinam,2022-08,2606.23,651.56,390.93,260.62,521.25,521.25,260.62
Nagapattinam,2022-09,2212.15,553.04,331.82,221.21,442.43,442.43,221.21
Nagapattinam,2022-10,1725.18,431.3,258.78,172.52,345.04,345.04,172.52
Nagapattinam,2022-11,2263.43,565.86,339.51,226.34,452.69,452.69,226.34
Nagapattinam,2022-12,2295.07,573.77,344.26,229.51,459.01,459.01,229.51
Nagapattinam,2023-01,2711.34,677.84,406.7,271.13,542.27,542.27,271.13
Nagapattinam,2023-02,1430.31,357.58,214.55,143.03,286.06,286.06,143.03
Nagapattinam,2023-03,1462.3,365.58,219.35,146.23,292.46,292.46,146.23
Nagapattinam,2023-04,2268.35,567.09,340.25,226.83,453.67,453.67,226.83
Nagapattinam,2023-05,2415.52,603.88,362.33,241.55,483.1,483.1,241.55
Nagapattinam,2023-06,1730.09,432.52,259.51,173.01,346.02,346.02,173.01
Nagapattinam,2023-07,1344.59,336.15,201.69,134.46,268.92,268.92,134.46
Nagapattinam,2023-08,2654.83,663.71,398.22,265.48,530.97,530.97,265.48
Nagapattinam,2023-09,1439.49,359.87,215.92,143.95,287.9,287.9,143.95
Nagapattinam,2023-10,3213.35,803.34,482.0,321.33,642.67,642.67,321.33
Nagapattinam,2023-11,3010.88,752.72,451.63,301.09,602.18,602.18,301.09
Nagapattinam,2023-12,2647.86,661.96,397.18,264.79,529.57,529.57,264.79
Nagapattinam,2024-01,2917.96,729.49,437.69,291.8,583.59,583.59,291.8
Nagapattinam,2024-02,1738.87,434.72,260.83,173.89,347.77,347.77,173.89
Nagapattinam,2024-03,2886.78,721.69,433.02,288.68,577.36,577.36,288.68
Nagapattinam,2024-04,2509.53,627.38,376.43,250.95,501.91,501.91,250.95
Nagapattinam,2024-05,1752.44,438.11,262.87,175.24,350.49,350.49,175.24
Nagapattinam,2024-06,1767.37,441.84,265.11,176.74,353.47,353.47,176.74
Nagapattinam,2024-07,1829.66,457.42,274.45,182.97,365.93,365.93,182.97
Nagapattinam,2024-08,2118.46,529.62,317.77,211.85,423.69,423.69,211.85
Nagapattinam,2024-09,2054.94,513.74,308.24,205.49,410.99,410.99,205.49
Nagapattinam,2024-10,2078.3,519.58,311.75,207.83,415.66,415.66,207.83
Nagapattinam,2024-11,2431.0,607.75,364.65,243.1,486.2,486.2,243.1
Nagapattinam,2024-12,2474.37,618.59,371.16,247.44,494.87,494.87,247.44
Namakkal,2018-01,1721.64,430.41,258.25,172.16,344.33,344.33,172.16
Namakkal,2018-02,1423.38,355.84,213.51,142.34,284.68,284.68,142.34
Namakkal,2018-03,1463.64,365.91,219.55,146.36,292.73,292.73,146.36
Namakkal,2018-04,2635.55,658.89,395.33,263.56,527.11,527.11,263.56
Namakkal,2018-05,2073.42,518.36,311.01,207.34,414.68,414.68,207.34
Namakkal,2018-06,1587.45,396.86,238.12,158.74,317.49,317.49,158.74
Namakkal,2018-07,2353.63,588.41,353.05,235.36,470.73,470.73,235.36
Namakkal,2018-08,1683.42,420.86,252.51,168.34,336.68,336.68,168.34
Namakkal,2018-09,2155.91,538.98,323.39,215.59,431.18,431.18,215.59
Namakkal,2018-10,3332.33,833.08,499.85,333.23,666.47,666.47,333.23
Namakkal,2018-11,2796.82,699.2,419.52,279.68,559.36,559.36,279.68
Namakkal,2018-12,2425.6,606.4,363.84,242.56,485.12,485.12,242.56
Namakkal,2019-01,1764.95,441.24,264.74,176.5,352.99,352.99,176.5
Namakkal,2019-02,1624.56,406.14,243.68,162.46,324.91,324.91,162.46
Namakkal,2019-03,2079.47,519.87,311.92,207.95,415.89,415.89,207.95
Namakkal,2019-04,1729.05,432.26,259.36,172.9,345.81,345.81,172.9
Namakkal,2019-05,2926.93,731.73,439.04,292.69,585.39,585.39,292.69
Namakkal,2019-06,2147.71,536.93,322.16,214.77,429.54,429.54,214.77
Namakkal,2019-07,1520.12,380.03,228.02,152.01,304.02,304.02,152.01
Namakkal,2019-08,2109.25,527.31,316.39,210.92,421.85,421.85,210.92
Namakkal,2019-09,1635.66,408.91,245.35,163.57,327.13,327.13,163.57
Namakkal,2019-10,2519.76,629.94,377.96,251.98,503.95,503.95,251.98
Namakkal,2019-11,3070.4,767.6,460.56,307.04,614.08,614.08,307.04
Namakkal,2019-12,1894.23,473.56,284.13,189.42,378.85,378.85,189.42
Namakkal,2020-01,2176.87,544.22,326.53,217.69,435.37,435.37,217.69
Namakkal,2020-02,2207.31,551.83,331.1,220.73,441.46,441.46,220.73
Namakkal,2020-03,2252.62,563.15,337.89,225.26,450.52,450.52,225.26
Namakkal,2020-04,2653.86,663.46,398.08,265.39,530.77,530.77,265.39
Namakkal,2020-05,2485.66,621.41,372.85,248.57,497.13,497.13,248.57
Namakkal,2020-06,2068.88,517.22,310.33,206.89,413.78,413.78,206.89
Namakkal,2020-07,1751.48,437.87,262.72,175.15,350.3,350.3,175.15
Namakkal,2020-08,2867.07,716.77,430.06,286.71,573.41,573.41,286.71
Namakkal,2020-09,2861.2,715.3,429.18,286.12,572.24,572.24,286.12
Namakkal,2020-10,1893.77,473.44,284.07,189.38,378.75,378.75,189.38
Namakkal,2020-11,2011.74,502.94,301.76,201.17,402.35,402.35,201.17
Namakkal,2020-12,2481.82,620.46,372.27,248.18,496.36,496.36,248.18
Namakkal,2021-01,1889.25,472.31,283.39,188.92,377.85,377.85,188.92
Namakkal,2021-02,2604.12,651.03,390.62,260.41,520.82,520.82,260.41
Namakkal,2021-03,2737.37,684.34,410.6,273.74,547.47,547.47,273.74
Namakkal,2021-04,2518.49,629.62,377.77,251.85,503.7,503.7,251.85
Namakkal,2021-05,1831.7,457.93,274.76,183.17,366.34,366.34,183.17
Namakkal,2021-06,1671.71,417.93,250.76,167.17,334.34,334.34,167.17
Namakkal,2021-07,1852.73,463.18,277.91,185.27,370.55,370.55,185.27
Namakkal,2021-08,2135.1,533.78,320.27,213.51,427.02,427.02,213.51
Namakkal,2021-09,2271.02,567.75,340.65,227.1,454.2,454.2,227.1
Namakkal,2021-10,2755.17,688.79,413.28,275.52,551.03,551.03,275.52
Namakkal,2021-11,3472.25,868.06,520.84,347.23,694.45,694.45,347.23
Namakkal,2021-12,2659.37,664.84,398.91,265.94,531.87,531.87,265.94
Namakkal,2022-01,2953.62,738.41,443.04,295.36,590.72,590.72,295.36
Namakkal,2022-02,2673.29,668.32,400.99,267.33,534.66,534.66,267.33
Namakkal,2022-03,2498.93,624.73,374.84,249.89,499.79,499.79,249.89
Namakkal,2022-04,2912.11,728.03,436.82,291.21,582.42,582.42,291.21
Namakkal,2022-05,2014.06,503.51,302.11,201.41,402.81,402.81,201.41
Namakkal,2022-06,2494.81,623.7,374.22,249.48,498.96,498.96,249.48
Namakkal,2022-07,1502.71,375.68,225.41,150.27,300.54,300.54,150.27
Namakkal,2022-08,2279.08,569.77,341.86,227.91,455.82,455.82,227.91
Namakkal,2022-09,2654.62,663.66,398.19,265.46,530.92,530.92,265.46
Namakkal,2022-10,2672.2,668.05,400.83,267.22,534.44,534.44,267.22
Namakkal,2022-11,2622.74,655.69,393.41,262.27,524.55,524.55,262.27
Namakkal,2022-12,2789.81,697.45,418.47,278.98,557.96,557.96,278.98
Namakkal,2023-01,1745.44,436.36,261.82,174.54,349.09,349.09,174.54
Namakkal,2023-02,1511.12,377.78,226.67,151.11,302.22,302.22,151.11
Namakkal,2023-03,1991.95,497.99,298.79,199.19,398.39,398.39,199.19
